


1763943870438;Level 1;3;Anger;Surprise;0.04;0.13;0.24;0.05;0.16;0.10;0.28;1;
1763943870556;Level 1;3;Anger;Surprise;0.04;0.13;0.24;0.05;0.16;0.10;0.28;1;
1763943870723;Level 1;3;Anger;Neutral;0.04;0.07;0.16;0.01;0.36;0.09;0.27;1;
1763943870856;Level 1;3;Anger;Neutral;0.08;0.16;0.08;0.01;0.30;0.08;0.29;1;
1763943871660;Level 1;3;Anger;Neutral;0.10;0.21;0.08;0.01;0.26;0.08;0.26;1;
1763943871682;Level 1;3;Anger;Disgust;0.10;0.28;0.09;0.01;0.20;0.09;0.22;1;
1763943871702;Level 1;3;Anger;Surprise;0.07;0.23;0.12;0.03;0.21;0.10;0.24;1;
1763943871717;Level 1;3;Anger;Disgust;0.06;0.28;0.12;0.03;0.20;0.13;0.18;1;
1763943871732;Level 1;3;Anger;Disgust;0.04;0.23;0.19;0.04;0.15;0.13;0.22;1;
1763943871746;Level 1;3;Anger;Disgust;0.04;0.23;0.18;0.05;0.16;0.16;0.18;1;
1763943873089;Level 1;4;Anger;Surprise;0.04;0.09;0.21;0.02;0.14;0.14;0.35;1;
1763943873222;Level 1;4;Anger;Surprise;0.04;0.07;0.28;0.02;0.14;0.11;0.35;1;
1763943873355;Level 1;4;Anger;Happiness;0.00;0.02;0.02;0.79;0.07;0.01;0.09;1;
1763943873489;Level 1;4;Anger;Happiness;0.00;0.01;0.01;0.84;0.04;0.01;0.09;1;
1763943874215;Level 1;4;Anger;Happiness;0.00;0.01;0.01;0.84;0.04;0.01;0.08;1;
1763943874230;Level 1;4;Anger;Happiness;0.00;0.01;0.02;0.81;0.05;0.01;0.10;1;
1763943874245;Level 1;4;Anger;Happiness;0.00;0.01;0.02;0.81;0.05;0.01;0.11;1;
1763943874259;Level 1;4;Anger;Happiness;0.00;0.01;0.02;0.82;0.05;0.01;0.10;1;
1763943874273;Level 1;4;Anger;Happiness;0.00;0.00;0.01;0.81;0.05;0.01;0.10;1;
1763943874355;Level 1;4;Anger;Happiness;0.00;0.01;0.02;0.81;0.05;0.01;0.10;1;
1763943874489;Level 1;4;Anger;Happiness;0.00;0.01;0.02;0.81;0.05;0.01;0.10;1;
1763943874656;Level 1;4;Anger;Happiness;0.00;0.00;0.01;0.85;0.06;0.01;0.07;1;
1763943874789;Level 1;4;Anger;Happiness;0.00;0.01;0.02;0.79;0.07;0.02;0.10;1;
1763943876775;Level 1;5;Sadness;Happiness;0.00;0.01;0.01;0.74;0.15;0.02;0.08;1;
1763943876899;Level 1;5;Sadness;Happiness;0.00;0.01;0.01;0.81;0.10;0.01;0.07;1;
1763943877033;Level 1;5;Sadness;Happiness;0.00;0.01;0.01;0.79;0.10;0.01;0.08;1;
1763943877198;Level 1;5;Sadness;Neutral;0.04;0.13;0.10;0.08;0.30;0.11;0.25;1;
1763943878028;Level 1;5;Sadness;Happiness;0.01;0.04;0.07;0.44;0.19;0.07;0.18;1;
1763943878042;Level 1;5;Sadness;Happiness;0.01;0.04;0.06;0.49;0.19;0.06;0.15;1;
1763943878058;Level 1;5;Sadness;Happiness;0.01;0.04;0.05;0.48;0.21;0.05;0.16;1;
1763943878071;Level 1;5;Sadness;Happiness;0.01;0.04;0.05;0.49;0.20;0.05;0.16;1;
1763943878086;Level 1;5;Sadness;Happiness;0.01;0.04;0.06;0.49;0.18;0.06;0.15;1;
1763943878098;Level 1;5;Sadness;Happiness;0.01;0.04;0.06;0.51;0.18;0.06;0.15;1;
1763943878199;Level 1;5;Sadness;Happiness;0.01;0.04;0.07;0.47;0.18;0.06;0.18;1;
1763943878332;Level 1;5;Sadness;Happiness;0.01;0.04;0.06;0.52;0.17;0.06;0.14;1;
1763943880444;Level 1;6;Happiness;Disgust;0.06;0.35;0.07;0.09;0.20;0.10;0.14;1;
1763943880558;Level 1;6;Happiness;Disgust;0.05;0.39;0.07;0.07;0.18;0.10;0.13;1;
1763943880725;Level 1;6;Happiness;Disgust;0.05;0.41;0.07;0.07;0.17;0.10;0.12;1;
1763943880859;Level 1;6;Happiness;Neutral;0.10;0.04;0.05;0.07;0.47;0.17;0.11;1;
1763943881669;Level 1;6;Happiness;Neutral;0.10;0.07;0.06;0.09;0.35;0.21;0.13;1;
1763943881685;Level 1;6;Happiness;Neutral;0.11;0.10;0.05;0.08;0.33;0.20;0.13;1;
1763943881699;Level 1;6;Happiness;Neutral;0.12;0.12;0.05;0.09;0.33;0.17;0.13;1;
1763943881728;Level 1;6;Happiness;Neutral;0.11;0.09;0.06;0.08;0.33;0.21;0.13;1;
1763943881713;Level 1;6;Happiness;Neutral;0.12;0.10;0.05;0.09;0.35;0.18;0.12;1;
1763943881742;Level 1;6;Happiness;Neutral;0.11;0.11;0.05;0.09;0.32;0.17;0.14;1;
1763943881858;Level 1;6;Happiness;Neutral;0.11;0.12;0.05;0.09;0.32;0.17;0.14;1;
1763943881992;Level 1;6;Happiness;Neutral;0.11;0.11;0.05;0.09;0.32;0.19;0.13;1;
1763943882159;Level 1;6;Happiness;Neutral;0.02;0.02;0.08;0.16;0.36;0.14;0.21;1;
1763943884169;Level 1;7;Sadness;Happiness;0.01;0.02;0.04;0.68;0.06;0.01;0.18;1;
1763943884304;Level 1;7;Sadness;Happiness;0.01;0.02;0.03;0.70;0.06;0.01;0.16;1;
1763943884436;Level 1;7;Sadness;Happiness;0.02;0.03;0.03;0.71;0.06;0.01;0.15;1;
1763943884570;Level 1;7;Sadness;Happiness;0.01;0.03;0.03;0.74;0.05;0.01;0.14;1;
1763943885377;Level 1;7;Sadness;Happiness;0.01;0.02;0.03;0.77;0.04;0.00;0.13;1;
1763943885391;Level 1;7;Sadness;Happiness;0.01;0.02;0.03;0.75;0.05;0.01;0.13;1;
1763943885404;Level 1;7;Sadness;Happiness;0.01;0.02;0.03;0.76;0.05;0.00;0.14;1;
1763943885419;Level 1;7;Sadness;Happiness;0.01;0.02;0.03;0.76;0.04;0.00;0.14;1;
1763943885458;Level 1;7;Sadness;Happiness;0.01;0.02;0.03;0.76;0.04;0.00;0.14;1;
1763943885440;Level 1;7;Sadness;Happiness;0.01;0.02;0.02;0.77;0.04;0.00;0.14;1;
1763943885570;Level 1;7;Sadness;Happiness;0.01;0.02;0.02;0.76;0.04;0.00;0.14;1;
1763943885738;Level 1;7;Sadness;Surprise;0.02;0.02;0.06;0.29;0.26;0.03;0.33;1;
1763943885869;Level 1;7;Sadness;Happiness;0.02;0.02;0.03;0.38;0.22;0.02;0.31;1;
1763943887909;Level 1;8;Happiness;Surprise;0.02;0.01;0.06;0.19;0.09;0.01;0.62;1;
1763943888032;Level 1;8;Happiness;Surprise;0.02;0.01;0.06;0.20;0.11;0.02;0.58;1;
1763943888165;Level 1;8;Happiness;Surprise;0.02;0.01;0.06;0.18;0.11;0.02;0.59;1;
1763943888332;Level 1;8;Happiness;Surprise;0.14;0.02;0.23;0.07;0.06;0.03;0.46;1;
1763943889118;Level 1;8;Happiness;Surprise;0.16;0.02;0.24;0.05;0.05;0.02;0.46;1;
1763943889132;Level 1;8;Happiness;Surprise;0.15;0.02;0.22;0.07;0.05;0.02;0.47;1;
1763943889147;Level 1;8;Happiness;Surprise;0.15;0.02;0.22;0.08;0.05;0.02;0.45;1;
1763943889161;Level 1;8;Happiness;Surprise;0.15;0.02;0.22;0.08;0.05;0.02;0.46;1;
1763943889198;Level 1;8;Happiness;Surprise;0.15;0.02;0.22;0.08;0.05;0.02;0.45;1;
1763943889175;Level 1;8;Happiness;Surprise;0.16;0.02;0.22;0.08;0.05;0.02;0.45;1;
1763943889332;Level 1;8;Happiness;Surprise;0.15;0.02;0.22;0.08;0.05;0.02;0.46;1;
1763943889465;Level 1;8;Happiness;Surprise;0.14;0.02;0.12;0.21;0.06;0.02;0.44;1;

1763943964742;Level 1;0;Anger;Happiness;0.00;0.01;0.00;0.69;0.23;0.02;0.05;1;
1763943964874;Level 1;0;Anger;Happiness;0.00;0.01;0.01;0.65;0.26;0.02;0.06;1;
1763943965023;Level 1;0;Anger;Happiness;0.00;0.00;0.00;0.71;0.22;0.01;0.04;1;
1763943965156;Level 1;0;Anger;Happiness;0.00;0.01;0.01;0.63;0.27;0.02;0.06;1;
1763943965289;Level 1;0;Anger;Happiness;0.01;0.01;0.02;0.49;0.37;0.03;0.07;1;
1763943966121;Level 1;0;Anger;Happiness;0.01;0.01;0.01;0.58;0.31;0.03;0.06;1;
1763943966134;Level 1;0;Anger;Happiness;0.01;0.01;0.01;0.51;0.36;0.03;0.07;1;
1763943966148;Level 1;0;Anger;Happiness;0.00;0.01;0.01;0.62;0.28;0.02;0.05;1;
1763943966162;Level 1;0;Anger;Happiness;0.01;0.01;0.01;0.51;0.35;0.03;0.08;1;
1763943966192;Level 1;0;Anger;Happiness;0.01;0.01;0.01;0.52;0.37;0.03;0.06;1;
1763943966179;Level 1;0;Anger;Happiness;0.01;0.01;0.01;0.61;0.28;0.02;0.06;1;
1763943966292;Level 1;0;Anger;Happiness;0.01;0.01;0.01;0.59;0.31;0.03;0.05;1;
1763943967675;Level 1;1;Sadness;Happiness;0.01;0.02;0.04;0.50;0.07;0.02;0.34;1;
1763943967809;Level 1;1;Sadness;Surprise;0.02;0.02;0.06;0.18;0.12;0.02;0.58;1;
1763943967943;Level 1;1;Sadness;Surprise;0.02;0.02;0.05;0.17;0.11;0.02;0.62;1;
1763943968672;Level 1;1;Sadness;Surprise;0.02;0.02;0.05;0.17;0.11;0.02;0.61;1;
1763943968686;Level 1;1;Sadness;Surprise;0.02;0.02;0.05;0.16;0.10;0.02;0.63;1;
1763943968700;Level 1;1;Sadness;Surprise;0.02;0.02;0.06;0.13;0.11;0.02;0.65;1;
1763943968724;Level 1;1;Sadness;Surprise;0.02;0.02;0.05;0.15;0.10;0.02;0.64;1;
1763943968744;Level 1;1;Sadness;Surprise;0.02;0.02;0.05;0.15;0.11;0.02;0.63;1;
1763943968817;Level 1;1;Sadness;Surprise;0.02;0.02;0.05;0.15;0.10;0.02;0.64;1;
1763943968943;Level 1;1;Sadness;Surprise;0.02;0.02;0.05;0.17;0.11;0.02;0.62;1;
1763943969076;Level 1;1;Sadness;Surprise;0.07;0.01;0.09;0.32;0.02;0.01;0.47;1;
1763943969243;Level 1;1;Sadness;Surprise;0.09;0.01;0.13;0.20;0.02;0.01;0.54;1;
1763943970062;Level 1;1;Sadness;Surprise;0.06;0.01;0.08;0.21;0.02;0.01;0.62;1;
1763943971224;Level 1;2;Happiness;Surprise;0.07;0.02;0.09;0.21;0.05;0.02;0.54;1;
1763943971344;Level 1;2;Happiness;Surprise;0.06;0.02;0.09;0.23;0.05;0.02;0.53;1;
1763943971510;Level 1;2;Happiness;Surprise;0.07;0.03;0.09;0.21;0.05;0.02;0.54;1;
1763943971644;Level 1;2;Happiness;Happiness;0.01;0.03;0.01;0.69;0.15;0.01;0.11;1;
1763943971777;Level 1;2;Happiness;Happiness;0.01;0.02;0.00;0.72;0.15;0.01;0.09;1;
